0.06	0.42	0
0.06	0.43	0
0.06	0.44	0
0.06	0.45	0
0.06	0.46	0
0.06	0.47	0
0.06	0.48	0
0.06	0.49	0
0.06	0.5	0
0.06	0.51	0
0.06	0.52	0
0.06	0.53	0
0.06	0.54	0
0.06	0.55	0
0.06	0.56	0
0.06	0.57	0
0.06	0.58	0
0.06	0.59	0
0.06	0.6	0
0.06	0.61	0
0.06	0.62	0
0.06	0.63	0
0.06	0.64	0
0.06	0.65	0
0.06	0.66	0
0.06	0.67	0
0.06	0.68	0.126575
0.06	0.69	0.263735
0.06	0.7	0.405654
0.06	0.71	0.552692
0.06	0.72	0.705247
0.06	0.73	0.863763
0.06	0.74	1.02874
0.06	0.75	1.20073
0.06	0.76	1.38037
0.06	0.77	1.56836
0.06	0.78	1.76553
0.06	0.79	1.97281
0.06	0.8	2.19127
0.06	0.81	2.42217
0.06	0.82	2.66696
0.06	0.83	2.92738
0.06	0.84	3.20549
0.06	0.85	3.50376
0.06	0.86	3.82523
0.06	0.87	4.17361
0.06	0.88	4.55359
0.06	0.89	4.97112
0.06	0.9	5.43398
0.06	0.91	5.95253
0.06	0.92	6.54103
0.06	0.93	7.21976
0.06	0.94	8.01902
0.06	0.95	8.98677
0.06	0.96	10.2054
0.06	0.97	11.834
0.06	0.98	14.2445
0.06	0.99	18.6961
0.07	0.01	0
0.07	0.02	0
0.07	0.03	0
0.07	0.04	0
0.07	0.05	0
0.07	0.06	0
0.07	0.07	0
0.07	0.08	0
0.07	0.09	0
0.07	0.1	0
0.07	0.11	0
0.07	0.12	0
0.07	0.13	0
0.07	0.14	0
0.07	0.15	0
0.07	0.16	0
0.07	0.17	0
0.07	0.18	0
0.07	0.19	0
0.07	0.2	0
0.07	0.21	0
0.07	0.22	0
0.07	0.23	0
0.07	0.24	0
0.07	0.25	0
0.07	0.26	0
0.07	0.27	0
0.07	0.28	0
0.07	0.29	0
0.07	0.3	0
0.07	0.31	0
0.07	0.32	0
0.07	0.33	0
0.07	0.34	0
0.07	0.35	0
0.07	0.36	0
0.07	0.37	0
0.07	0.38	0
0.07	0.39	0
0.07	0.4	0
0.07	0.41	0
0.07	0.42	0
0.07	0.43	0
0.07	0.44	0
0.07	0.45	0
0.07	0.46	0
0.07	0.47	0
0.07	0.48	0
0.07	0.49	0
0.07	0.5	0
0.07	0.51	0
0.07	0.52	0
0.07	0.53	0
0.07	0.54	0
0.07	0.55	0
0.07	0.56	0
0.07	0.57	0
0.07	0.58	0
0.07	0.59	0
0.07	0.6	0
0.07	0.61	0
0.07	0.62	0
0.07	0.63	0
0.07	0.64	0
0.07	0.65	0
0.07	0.66	0
0.07	0.67	0.0795405
0.07	0.68	0.212267
0.07	0.69	0.349427
0.07	0.7	0.491346
0.07	0.71	0.638383
0.07	0.72	0.790938
0.07	0.73	0.949454
0.07	0.74	1.11443
0.07	0.75	1.28642
0.07	0.76	1.46606
0.07	0.77	1.65405
0.07	0.78	1.85122
0.07	0.79	2.0585
0.07	0.8	2.27696
0.07	0.81	2.50786
0.07	0.82	2.75265
0.07	0.83	3.01307
0.07	0.84	3.29118
0.07	0.85	3.58946
0.07	0.86	3.91092
0.07	0.87	4.2593
0.07	0.88	4.63928
0.07	0.89	5.05681
0.07	0.9	5.51967
0.07	0.91	6.03823
0.07	0.92	6.62672
0.07	0.93	7.30545
0.07	0.94	8.10471
0.07	0.95	9.07246
0.07	0.96	10.2911
0.07	0.97	11.9197
0.07	0.98	14.3302
0.07	0.99	18.7818
0.08	0.01	0
0.08	0.02	0
0.08	0.03	0
0.08	0.04	0
0.08	0.05	0
0.08	0.06	0
0.08	0.07	0
0.08	0.08	0
0.08	0.09	0
0.08	0.1	0
0.08	0.11	0
0.08	0.12	0
0.08	0.13	0
0.08	0.14	0
0.08	0.15	0
0.08	0.16	0
0.08	0.17	0
0.08	0.18	0
0.08	0.19	0
0.08	0.2	0
0.08	0.21	0
0.08	0.22	0
0.08	0.23	0
0.08	0.24	0
0.08	0.25	0
0.08	0.26	0
0.08	0.27	0
0.08	0.28	0
0.08	0.29	0
0.08	0.3	0
0.08	0.31	0
0.08	0.32	0
0.08	0.33	0
0.08	0.34	0
0.08	0.35	0
0.08	0.36	0
0.08	0.37	0
0.08	0.38	0
0.08	0.39	0
0.08	0.4	0
0.08	0.41	0
0.08	0.42	0
0.08	0.43	0
0.08	0.44	0
0.08	0.45	0
0.08	0.46	0
0.08	0.47	0
0.08	0.48	0
0.08	0.49	0
0.08	0.5	0
0.08	0.51	0
0.08	0.52	0
0.08	0.53	0
0.08	0.54	0
0.08	0.55	0
0.08	0.56	0
0.08	0.57	0
0.08	0.58	0
0.08	0.59	0
0.08	0.6	0
0.08	0.61	0
0.08	0.62	0
0.08	0.63	0
0.08	0.64	0
0.08	0.65	0
0.08	0.66	0.031848
0.08	0.67	0.160435
0.08	0.68	0.293162
0.08	0.69	0.430322
0.08	0.7	0.572241
0.08	0.71	0.719278
0.08	0.72	0.871833
0.08	0.73	1.03035
0.08	0.74	1.19532
0.08	0.75	1.36731
0.08	0.76	1.54695
0.08	0.77	1.73495
0.08	0.78	1.93212
0.08	0.79	2.1394
0.08	0.8	2.35786
0.08	0.81	2.58875
0.08	0.82	2.83355
0.08	0.83	3.09397
0.08	0.84	3.37208
0.08	0.85	3.67035
0.08	0.86	3.99181
0.08	0.87	4.3402
0.08	0.88	4.72017
0.08	0.89	5.13771
0.08	0.9	5.60057
0.08	0.91	6.11912
0.08	0.92	6.70761
0.08	0.93	7.38635
0.08	0.94	8.18561
0.08	0.95	9.15335
0.08	0.96	10.372
0.08	0.97	12.0006
0.08	0.98	14.4111
0.08	0.99	18.8627
0.09	0.01	0
0.09	0.02	0
0.09	0.03	0
0.09	0.04	0
0.09	0.05	0
0.09	0.06	0
0.09	0.07	0
0.09	0.08	0
0.09	0.09	0
0.09	0.1	0
0.09	0.11	0
0.09	0.12	0
0.09	0.13	0
0.09	0.14	0
0.09	0.15	0
0.09	0.16	0
0.09	0.17	0
0.09	0.18	0
0.09	0.19	0
0.09	0.2	0
0.09	0.21	0
0.09	0.22	0
0.09	0.23	0
0.09	0.24	0
0.09	0.25	0
0.09	0.26	0
0.09	0.27	0
0.09	0.28	0
0.09	0.29	0
0.09	0.3	0
0.09	0.31	0
0.09	0.32	0
0.09	0.33	0
0.09	0.34	0
0.09	0.35	0
0.09	0.36	0
0.09	0.37	0
0.09	0.38	0
0.09	0.39	0
0.09	0.4	0
0.09	0.41	0
0.09	0.42	0
0.09	0.43	0
0.09	0.44	0
0.09	0.45	0
0.09	0.46	0
0.09	0.47	0
0.09	0.48	0
0.09	0.49	0
0.09	0.5	0
0.09	0.51	0
0.09	0.52	0
0.09	0.53	0
0.09	0.54	0
0.09	0.55	0
0.09	0.56	0
0.09	0.57	0
